sentence,compQ,compRespL,compRespR,compRespCorr,incongruentambiguous,criticalSentenceCode,image,ambiguous,critical,congruent,Incongruent,Single,block,imageCorrAns,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,keyResponsePreStart.keys,keyResponsePreStart.rt,flankerkeyresponse.keys,flankerkeyresponse.corr,flankerkeyresponse.rt,IRI_0,IRI_FL_0,space_0,IRI_1,IRI_FL_1,space_1,IRI_2,IRI_FL_2,space_2,IRI_3,IRI_FL_3,space_3,IRI_4,IRI_FL_4,space_4,IRI_5,IRI_FL_5,space_5,IRI_6,IRI_FL_6,space_6,IRI_7,IRI_FL_7,space_7,IRI_8,IRI_FL_8,space_8,CompQkeyresponse.keys,CompQkeyresponse.corr,CompQkeyresponse.rt,key_resp_2.keys,key_resp_4.keys,IRI_9,IRI_FL_9,space_9,IRI_10,IRI_FL_10,space_10,IRI_11,IRI_FL_11,space_11,IRI_12,IRI_FL_12,space_12,IRI_13,IRI_FL_13,space_13,IRI_14,IRI_FL_14,space_14,IRI_15,IRI_FL_15,space_15,IRI_16,IRI_FL_16,space_16,key_resp_2.rt,key_resp_4.rt,IRI_17,IRI_FL_17,space_17,IRI_18,IRI_FL_18,space_18,IRI_19,IRI_FL_19,space_19,IRI_20,IRI_FL_20,space_20,rest_keyresponse.keys,rest_keyresponse.rt,session,participant,level,frameRate,expName,date,group,
Elena colocó la tarea que la Sra. Sánchez le dejó encima de su mesa en su cuaderno sin mirar la nota,A Elena no le importó su nota.,Verdadero,Falso,f,0,16,congruent_right,1,1,1,0,0,A,j,0,0,0,0,0,67,67,15,,,j,1,0.472909927368,0.666550159454,0.605564117432,0.666550159454,0.168200016022,0.0872378349304,0.834750175476,0.365545988083,0.286612033844,1.20029616356,0.218790054321,0.15080499649,1.41908621788,0.167725801468,0.0881550312042,1.58681201935,0.333425998688,0.254403829575,1.92023801804,0.26618719101,0.185491085052,2.18642520905,0.284917831421,0.221036195755,2.47134304047,0.335456132889,0.271579027176,2.80679917336,f,1,1.82744288445,None,None,0.233847856522,0.154769897461,3.04064702988,0.367511034012,0.288794994354,3.40815806389,0.299103021622,0.218333959579,3.70726108551,0.418041944504,0.350408792496,4.12530303001,0.285794973373,0.207602024078,4.41109800339,0.233357191086,0.154320001602,4.64445519447,0.384804964066,0.305327892303,5.02926015854,0.284241914749,0.205509901047,5.31350207329,,,0.6003241539,0.522112131119,5.91382622719,0.368340969086,0.288159132004,6.28216719627,0.467716932297,0.387881994247,6.74988412857,0.367651939392,0.287013053894,7.11753606796,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
La participante brilló cuando ganó el maratón,La participante se quedó triste después del maratón.,Verdadero,Falso,j,0,218,single_left,0,0,0,0,1,A,f,0,0,0,0,0,68,68,47,,,f,1,0.422891139984,0.649753093719,0.61917090416,0.649753093719,0.267570972443,0.219660997391,0.917324066162,0.201736927032,0.155058860779,1.11906099319,0.434005022049,0.371786832809,1.55306601524,0.233533143997,0.188668966293,1.78659915924,0.366845846176,0.320520877838,2.15344500542,0.352513074875,0.305400848389,2.50595808029,,,,,,,j,1,1.75601100922,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
El señor gordo tomó un café solo,El señor estaba solo cuando bebió el café.,Verdadero,Falso,j,0,228,single_right,0,0,0,0,1,A,j,0,0,0,0,0,69,69,57,,,j,1,0.521898984909,0.549633026123,0.528789043427,0.549633026123,0.1519510746,0.0899600982666,0.701584100723,0.233077049255,0.187096118927,0.934661149979,0.234287977219,0.187808036804,1.1689491272,0.384804964066,0.338553905487,1.55375409126,0.266483068466,0.221849918365,1.82023715973,0.368175983429,0.321417093277,2.18841314316,,,,,,,j,1,4.08301091194,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Me reí cuando mi amiga me contó la historia de su encuentro con su ex.,La historia de mi amiga me dio gracia.,Verdadero,Falso,f,0,220,single_right,0,0,0,0,1,A,j,0,0,0,0,0,70,70,49,,,j,1,0.535524129868,0.667453050613,0.61173582077,0.667453050613,0.166923999786,0.103904008865,0.8343770504,0.250602960587,0.187731981277,1.08498001099,0.167367935181,0.105215072632,1.25234794617,0.266935110092,0.20766711235,1.51928305626,0.217567920685,0.154125928879,1.73685097694,0.233849048615,0.172731876373,1.97070002556,0.150227069855,0.088711977005,2.12092709541,0.267731904984,0.205500841141,2.3886590004,f,1,2.04347205162,None,None,0.199450969696,0.136265993118,2.58810997009,0.251487016678,0.183574914932,2.83959698677,0.167453050613,0.104948043823,3.00705003738,0.18230009079,0.120651960373,3.18935012817,0.502909898758,0.438654899597,3.69226002693,0.250133037567,0.187813997269,3.9423930645,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Jorge puso las monedas que traía en su abrigo en la mesa cuando regresó a su casa,Las monedas de Jorge están en su abrigo.,Verdadero,Falso,j,0,12,congruent_right,1,1,1,0,0,A,j,0,0,0,0,0,71,71,11,,,j,1,0.438523054123,0.616715192795,0.570065975189,0.616715192795,0.184478998184,0.104512929916,0.801194190979,0.265739917755,0.202111005783,1.06693410873,0.168665885925,0.105294942856,1.23559999466,0.182022094727,0.116171121597,1.41762208939,0.202017068863,0.137437105179,1.61963915825,0.267744064331,0.185178041458,1.88738322258,0.31614279747,0.234144926071,2.20352602005,0.185381174088,0.122548103333,2.38890719414,j,1,1.67544698715,None,None,0.182791948318,0.104542970657,2.57169914246,0.20161485672,0.138042926788,2.77331399918,0.284025192261,0.222587823868,3.05733919144,0.183398962021,0.0886340141296,3.24073815346,0.199359893799,0.136964082718,3.44009804726,0.386348962784,0.32271194458,3.82644701004,0.23223400116,0.170536994934,4.0586810112,0.285356044769,0.22114610672,4.34403705597,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Los artistas van a donar tres estatuas a la ciudad,La ciudad va a comprar las estatuas.,Verdadero,Falso,j,0,203,incongruent_right,0,0,0,1,0,A,j,0,0,0,0,0,72,72,32,,,j,1,0.501389026642,0.565496921539,0.532136917114,0.565496921539,0.417890071869,0.371753931046,0.983386993408,0.183042049408,0.119548082352,1.16642904282,0.283849954605,0.23673915863,1.45027899742,0.184821844101,0.121224880219,1.63510084152,0.199429988861,0.152841806412,1.83453083038,0.33638715744,0.272472143173,2.17091798782,0.267388820648,0.218010187149,2.43830680847,0.200434207916,0.154315948486,2.63874101639,j,1,1.50914883614,None,None,0.333070993423,0.285186052322,2.97181200981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
La señora insertó la tarjeta que su pareja le dejó en su cartera en la máquina para pagar,La mujer puso la tarjeta en su cartera.,Verdadero,Falso,j,1,19,incongruent_right,1,1,0,1,0,A,j,0,0,0,0,0,73,73,18,,,j,1,0.573179960251,0.633300065994,0.583766937256,0.633300065994,0.200803041458,0.134281873703,0.834103107452,0.267394065857,0.187664031982,1.10149717331,0.184478998184,0.121942043304,1.28597617149,0.284479856491,0.222799062729,1.57045602798,0.199408054352,0.103051185608,1.76986408234,0.301281929016,0.189393997192,2.07114601135,0.333039999008,0.252526044846,2.40418601036,0.185075044632,0.123295068741,2.58926105499,j,1,2.38988208771,None,None,0.183838129044,0.0844159126282,2.77309918404,0.301360845566,0.236110925674,3.0744600296,0.315474033356,0.235862016678,3.38993406296,0.218581914902,0.1572701931,3.60851597786,0.435185194016,0.355996131897,4.04370117188,0.298967838287,0.221451997757,4.34266901016,0.267773151398,0.153491020203,4.61044216156,0.218681812286,0.106554031372,4.82912397385,,,0.333399057388,0.253942012787,5.16252303123,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Cuando la chica lava los platos se quedan bien sucios,La chica lava sin cuidado.,Verdadero,Falso,f,0,9,congruent_left,1,1,1,0,0,A,f,0,0,0,0,0,74,74,8,,,f,1,0.486811876297,0.566997051239,0.526653766632,0.566997051239,0.150942802429,0.104864120483,0.717939853668,0.315461158752,0.271373987198,1.03340101242,0.185883045197,0.140058040619,1.21928405762,0.182768821716,0.12157702446,1.40205287933,0.23483300209,0.18856883049,1.63688588142,0.300667047501,0.254479169846,1.93755292892,0.21760892868,0.16799902916,2.1551618576,0.266893148422,0.218449115753,2.42205500603,f,1,1.291918993,None,None,0.234524011612,0.188179969788,2.65657901764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Las artistas colocaron el cuadro que su colega dejó en la pared en la oficina privada antes de su exhibición,La galería de arte estaba vacía cuando las artistas llegaron.,Verdadero,Falso,j,0,38,congruent_right,1,1,1,0,0,B,j,1,0,1,0,0,0,0,17,,,j,1,0.556056022644,0.768032073975,0.695730924606,0.768032073975,0.385143995285,0.288264036179,1.15317606926,0.16449379921,0.0839891433716,1.31766986847,0.320124149323,0.256093978882,1.63779401779,0.217021942139,0.137541055679,1.85481595993,0.249871969223,0.170798063278,2.10468792915,0.200057983398,0.119220972061,2.30474591255,0.23381114006,0.152215957642,2.53855705261,0.202440977097,0.118304014206,2.74099802971,f,0,4.16144394875,None,None,0.183461904526,0.106119155884,2.92445993423,0.283549070358,0.156142950058,3.20800900459,0.417927980423,0.340109109879,3.62593698502,0.25123000145,0.171131849289,3.87716698647,0.300748109818,0.221318006516,4.17791509628,0.333764791489,0.254709005356,4.51167988777,0.333476066589,0.25243806839,4.84515595436,0.251451015472,0.187582015991,5.09660696983,,,0.36777806282,0.286591053009,5.46438503265,0.300596952438,0.22306895256,5.76498198509,0.366475105286,0.268319129944,6.13145709038,,,,space,0.920978069305,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
En el salón de conciertos resonaba la música de la banda ,Se podía escuchar la música en todo el salón.,Verdadero,Falso,f,0,249,congruent_right,0,0,1,0,0,B,j,1,0,1,0,0,1,1,48,,,j,1,0.473150014877,0.634403944016,0.599437952042,0.634403944016,0.334110021591,0.27202296257,0.968513965607,0.199841976166,0.153766155243,1.16835594177,0.200343132019,0.138522863388,1.36869907379,0.199646949768,0.136758089066,1.56834602356,0.202338933945,0.155005931854,1.7706849575,0.533586025238,0.472099065781,2.30427098274,0.45197892189,0.384793043137,2.75624990463,0.28418302536,0.236381053925,3.04043292999,f,1,2.1212849617,None,None,0.365946054459,0.319167852402,3.40637898445,0.319417953491,0.271775007248,3.72579693794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Justo cuando aparcaron el carro viejo volvió a fallar,El carro está en una condición perfecta.,Verdadero,Falso,j,0,23,congruent_left,1,1,1,0,0,B,f,1,0,1,0,0,2,2,2,,,f,1,0.454838991165,0.566842079163,0.534095048904,0.566842079163,0.183002948761,0.135764122009,0.749845027924,0.335635185242,0.272802114487,1.08548021317,0.234171867371,0.188980817795,1.31965208054,0.434433937073,0.389098167419,1.75408601761,0.350995063782,0.288731098175,2.10508108139,0.349208116531,0.303336143494,2.45428919792,0.368240833282,0.321539878845,2.8225300312,0.502591133118,0.41974902153,3.32512116432,j,1,1.39314389229,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Mientras el maestro tocaba el violín resonaba por todo el salón,El maestro tocaba el piano.,Verdadero,Falso,j,1,25,incongruent_right,1,1,0,1,0,B,j,1,0,1,0,0,3,3,4,,,j,1,0.520474910736,0.468008041382,0.435215950012,0.468008041382,0.201642036438,0.137923002243,0.66965007782,0.315228939056,0.253281831741,0.984879016876,0.202189922333,0.151062965393,1.18706893921,0.351160049438,0.289754867554,1.53822898865,0.384459018707,0.321547985077,1.92268800735,0.333077907562,0.271123886108,2.25576591492,0.301677942276,0.254688024521,2.55744385719,0.351792097092,0.289909124374,2.90923595428,j,1,1.59154200554,None,None,0.383567094803,0.322747945786,3.29280304909,0.301530838013,0.239665985107,3.5943338871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Subí la escalera para irme a dormir,Mi cuarto de dormir está en la planta baja.,Verdadero,Falso,j,0,250,single_right,0,0,0,0,1,B,j,1,0,1,0,0,4,4,49,,,j,1,0.804747819901,0.534248113632,0.513267040253,0.534248113632,0.351598024368,0.305480957031,0.885846138,0.349566936493,0.304861783981,1.23541307449,0.335587978363,0.288315057755,1.57100105286,0.366522073746,0.317394971848,1.9375231266,0.251038789749,0.206274032593,2.18856191635,0.334691047668,0.290428876877,2.52325296402,,,,,,,j,1,2.05726003647,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Cuando la artista pintó el cuadro cayó de la pared,El cuadro está colgado firmemente.,Verdadero,Falso,j,0,27,congruent_left,1,1,1,0,0,B,f,1,0,1,0,0,5,5,6,,,f,1,0.48858499527,0.599318981171,0.564427137375,0.599318981171,0.30150604248,0.253827810287,0.900825023651,0.182965040207,0.135096788406,1.08379006386,0.18465590477,0.136965036392,1.26844596863,0.351335048676,0.306473970413,1.6197810173,0.215469837189,0.168115854263,1.83525085449,0.369937181473,0.319116830826,2.20518803596,0.267331838608,0.223577022552,2.47251987457,0.334506988525,0.288376092911,2.8070268631,j,1,2.59597015381,None,None,0.264802217484,0.201419115067,3.07182908058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
No aceptaron a las mujeres en el club por sus prejuicios,Las mujeres tenían muchos prejuicios.,Verdadero,Falso,j,0,259,congruent_left,0,0,1,0,0,B,f,1,0,1,0,0,6,6,58,,,f,1,0.505101919174,0.516882181168,0.476990938187,0.516882181168,0.201238870621,0.154129981995,0.718121051788,0.183844089508,0.120523929596,0.901965141296,0.333518981934,0.28733921051,1.23548412323,0.217444896698,0.170436859131,1.45292901993,0.218259096146,0.156432151794,1.67118811607,0.300293922424,0.254799127579,1.9714820385,0.19970202446,0.136923789978,2.17118406296,0.386023044586,0.338768005371,2.55720710754,j,1,1.18834209442,None,None,0.232506990433,0.185938119888,2.78971409798,0.36873793602,0.317808151245,3.158452034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
a,a,Verdadero,Falso,f,0,305,single_left,0,0,0,0,1,A,f,1,0,1,0,0,7,7,64,,,f,1,0.687378883362,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
a,a,Verdadero,Falso,f,0,304,congruent_right,0,0,1,0,0,A,j,1,0,1,0,0,8,8,63,,,j,1,0.355973958969,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
El padre metió las copas sucias que su hija dejó en la mesa en el lavaplatos cuando acabó de comer,El padre limpió la mesa después de la comida.,Verdadero,Falso,f,1,37,incongruent_right,1,1,0,1,0,B,j,1,0,1,0,0,9,9,16,,,j,1,0.469469070435,0.500574111938,0.447340965271,0.500574111938,0.336204051971,0.271228075027,0.83677816391,0.217031955719,0.137563943863,1.05381011963,0.182682991028,0.10126709938,1.23649311066,0.319118976593,0.238770008087,1.55561208725,0.266628026962,0.187922954559,1.82224011421,0.384531021118,0.305648088455,2.20677113533,0.267247915268,0.183884143829,2.4740190506,0.201218128204,0.121698856354,2.6752371788,j,0,3.29741311073,None,None,0.183527946472,0.105010986328,2.85876512527,0.23332285881,0.15331697464,3.09208798409,0.284898996353,0.205202102661,3.37698698044,0.233755111694,0.154900074005,3.61074209213,0.217000961304,0.137590169907,3.82774305344,0.251092910767,0.172174930573,4.0788359642,0.216872215271,0.137491941452,4.29570817947,0.367720842361,0.288746833801,4.66342902184,,,0.249186992645,0.170408964157,4.91261601448,0.350937128067,0.270231962204,5.26355314255,0.302814006805,0.238300085068,5.56636714935,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Mientras el padre rezaba la biblia antigua se le cayó al piso,El padre no es muy religioso.,Verdadero,Falso,j,0,107,incongruent_right,0,1,0,1,0,B,j,1,0,1,0,0,10,10,23,,,j,1,0.473531007767,0.501554012299,0.460013151169,0.501554012299,0.233699798584,0.171508073807,0.735253810883,0.250864028931,0.188360929489,0.986117839813,0.216976165771,0.150531053543,1.20309400558,0.36788892746,0.322015047073,1.57098293304,0.216644048691,0.155637979507,1.78762698174,0.251381874084,0.18897986412,2.03900885582,0.267670154572,0.206551790237,2.30667901039,0.384459972382,0.324534893036,2.69113898277,j,1,1.89314198494,None,None,0.198104858398,0.135964155197,2.88924384117,0.267999172211,0.219429969788,3.15724301338,0.302612781525,0.255150079727,3.45985579491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Cuando la participante adivinó la respuesta apareció en la pantalla,La participante está en un concurso.,Verdadero,Falso,f,1,28,incongruent_left,1,1,0,1,0,B,f,1,0,1,0,0,11,11,7,,,f,1,0.587832927704,0.499658107758,0.453588008881,0.499658107758,0.201874017715,0.155644178391,0.701532125473,0.198623895645,0.134747028351,0.900156021118,0.20220708847,0.154701948166,1.10236310959,0.433119058609,0.370796918869,1.5354821682,0.268669843674,0.221834897995,1.80415201187,0.45098400116,0.385057926178,2.25513601303,0.284660100937,0.221911907196,2.53979611397,0.284329891205,0.221503973007,2.82412600517,f,1,2.50806713104,None,None,0.266393184662,0.206070899963,3.09051918983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
a,a,Verdadero,Falso,f,0,312,congruent_right,0,0,1,0,0,A,j,1,0,1,0,0,12,12,71,,,j,1,0.571309089661,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
La arquitecta guardó los planos en su bolsa,Los planos están en el archivero.,Verdadero,Falso,j,0,231,congruent_left,0,0,1,0,0,B,f,1,0,1,0,0,13,13,30,,,f,1,0.372597932816,0.483849048615,0.451659917831,0.483849048615,0.266813993454,0.22067117691,0.750663042068,0.182066917419,0.135544061661,0.932729959488,0.218321084976,0.169897079468,1.15105104446,0.402067899704,0.355177164078,1.55311894417,0.216850996017,0.17057299614,1.76996994019,0.383738040924,0.336529016495,2.15370798111,0.36817407608,0.32097196579,2.52188205719,,,,j,1,1.65854001045,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Sandra acomodó las novelas que Antonia dejó en el librero cuando las encontró,Sandra limpió el lío de libros de Antonia.,Verdadero,Falso,f,0,115,incongruent_right,0,1,0,1,0,B,j,1,0,1,0,0,14,14,27,,,j,1,0.540348052979,0.416431903839,0.369682073593,0.416431903839,0.184229135513,0.121335983276,0.600661039352,0.233929872513,0.171452045441,0.834590911865,0.233150005341,0.170441865921,1.06774091721,0.283898115158,0.219805955887,1.35163903236,0.252057790756,0.18593788147,1.60369682312,0.332785129547,0.269752025604,1.93648195267,0.2013630867,0.136492013931,2.13784503937,0.284037828445,0.22335600853,2.42188286781,f,1,2.84310603142,None,None,0.266317129135,0.182245969772,2.68819999695,0.435338020325,0.370364189148,3.12353801727,0.300030946732,0.23432302475,3.423568964,0.335321903229,0.2720079422,3.75889086723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
La arquitecta puso los planos que sus compañeros le dejaron en su oficina encima de la mesa para verlos bien,La arquitecta sacó los planos de su bolsa.,Verdadero,Falso,j,0,35,congruent_left,1,1,1,0,0,B,f,1,0,1,0,0,15,15,14,,,f,1,0.622980833054,0.56759595871,0.505661010742,0.56759595871,0.200667858124,0.123175859451,0.768263816833,0.216485023499,0.136873006821,0.984748840332,0.198734998703,0.117116928101,1.18348383904,0.235231161118,0.169752120972,1.41871500015,0.234344005585,0.136673927307,1.65305900574,0.200894832611,0.120376110077,1.85395383835,0.201006174088,0.12264084816,2.05496001244,0.216735839844,0.138144016266,2.27169585228,j,1,1.65544509888,None,None,0.250557184219,0.172522068024,2.5222530365,0.251074790955,0.168267011642,2.77332782745,0.23353600502,0.150245904922,3.00686383247,0.19980597496,0.136893033981,3.20666980743,0.232901096344,0.151655912399,3.43957090378,0.285212039948,0.220003128052,3.72478294373,0.335130929947,0.254785060883,4.05991387367,0.217704057693,0.13903594017,4.27761793137,,,0.250097036362,0.170793056488,4.52771496773,0.217963933945,0.138316869736,4.74567890167,0.267174005508,0.188505887985,5.01285290718,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
a,a,Verdadero,Falso,f,0,309,single_left,0,0,0,0,1,A,f,1,0,1,0,0,16,16,68,,,f,1,0.740667104721,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
La cantante colocó el micrófono que usó en el escenario en su lugar después del concierto,La cantante no usó un micrófono durante el show.,Verdadero,Falso,j,0,31,congruent_left,1,1,1,0,0,B,f,1,0,1,0,0,17,17,10,,,f,1,0.502465009689,0.598707914352,0.547325849533,0.598707914352,0.267795085907,0.203928947449,0.866503000259,0.185817956924,0.122238874435,1.05232095718,0.233227014542,0.154190063477,1.28554797173,0.200641870499,0.138404846191,1.48618984222,0.200525045395,0.139091014862,1.68671488762,0.250086069107,0.186521053314,1.93680095673,0.301748991013,0.234397888184,2.23854994774,0.26731300354,0.205358028412,2.50586295128,j,1,1.6419107914,None,None,0.2661049366,0.203629016876,2.77196788788,0.418524980545,0.356156110764,3.19049286842,0.268131017685,0.201431035995,3.45862388611,0.233963012695,0.168793916702,3.6925868988,0.283473968506,0.221932172775,3.97606086731,0.502041101456,0.43540596962,4.47810196877,0.250118970871,0.188077926636,4.72822093964,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
El chico guapo está bien solo ,El chico está contento sin novia.,Verdadero,Falso,j,0,258,single_right,0,0,0,0,1,B,j,1,0,1,0,0,18,18,57,,,j,1,0.405449151993,0.465736865997,0.444534063339,0.465736865997,0.234344959259,0.199922084808,0.700081825256,0.234395980835,0.20331287384,0.934477806091,0.367885112762,0.32049202919,1.30236291885,0.251121997833,0.204344034195,1.55348491669,0.367567062378,0.321956157684,1.92105197906,,,,,,,,,,f,0,3.11080908775,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Mi papá guardó la pintura que hizo en su despacho de trabajo,Mi papá se quedó orgulloso de su pintura.,Verdadero,Falso,f,0,114,incongruent_left,0,1,0,1,0,B,f,1,0,1,0,0,19,19,26,,,f,1,0.519691944122,0.434587001801,0.401952981949,0.434587001801,0.251703977585,0.184481143951,0.686290979385,0.18334197998,0.117606163025,0.869632959366,0.267826080322,0.221991062164,1.13745903969,0.349635124207,0.303105115891,1.48709416389,0.233659982681,0.185992002487,1.72075414658,0.369491815567,0.306860923767,2.09024596214,0.216722011566,0.171817064285,2.30696797371,0.334172964096,0.270401000977,2.64114093781,f,1,3.39555191994,None,None,0.384890079498,0.33966088295,3.0260310173,0.483295917511,0.419694900513,3.50932693481,0.30167222023,0.254626989365,3.81099915504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
a,a,Verdadero,Falso,f,0,314,single_left,0,0,0,0,1,A,f,1,0,1,0,0,20,20,73,,,f,1,0.407387971878,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Los meseros preparan las verduras en la cocina antes de servirlas,Los meseros lavan las verduras.,Verdadero,Falso,f,0,234,single_right,0,0,0,0,1,B,j,1,0,1,0,0,21,21,33,,,j,1,0.37162899971,0.500278949738,0.459592103958,0.500278949738,0.2005610466,0.139205932617,0.700839996338,0.217477083206,0.155730009079,0.918317079544,0.817683935165,0.751173973083,1.73600101471,0.185302972794,0.11895608902,1.9213039875,0.266977071762,0.204269886017,2.18828105927,0.334234952927,0.267772912979,2.52251601219,0.283859014511,0.222486019135,2.8063750267,0.38419008255,0.321444034576,3.19056510925,f,1,1.75918197632,None,None,0.267303943634,0.200914859772,3.45786905289,0.334287881851,0.28852891922,3.79215693474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Toni dejó los zapatos que compró en su cuarto cuando volvió,Toni solo compró pantalones.,Verdadero,Falso,j,0,111,incongruent_right,0,1,0,1,0,B,j,1,0,1,0,0,22,22,25,,,j,1,0.524884939194,0.583023071289,0.545143127441,0.583023071289,0.25008893013,0.185916900635,0.833112001419,0.202120065689,0.154797077179,1.03523206711,0.316144943237,0.253148078918,1.35137701035,0.268965959549,0.222139120102,1.62034296989,0.45032119751,0.403185129166,2.0706641674,0.419271945953,0.351451158524,2.48993611336,0.233052968979,0.187835931778,2.72298908234,0.282825946808,0.234657049179,3.00581502914,j,1,1.38751602173,None,None,0.201771020889,0.154982089996,3.20758605003,0.399868011475,0.349411010742,3.60745406151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
Mi tarjeta de crédito se me quedó en casa,Tuve que usar efectivo para pagar.,Verdadero,Falso,f,0,254,single_right,0,0,0,0,1,B,j,1,0,1,0,0,23,23,53,,,j,1,0.669852018356,0.583420991898,0.555409908295,0.583420991898,0.233132839203,0.184689044952,0.8165538311,0.202259063721,0.15488409996,1.01881289482,0.266035079956,0.219673871994,1.28484797478,0.218248844147,0.170464992523,1.50309681892,0.300720214844,0.255460977554,1.80381703377,0.267817020416,0.222845077515,2.07163405418,0.317148923874,0.271713018417,2.38878297806,0.315737962723,0.269479036331,2.70452094078,j,0,4.44894814491,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,58.75650876590856,Dissertation,2018_Jul_18_2124,1,
